Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2024-06-01 00:00,8,2,6,0,0,0
2024-06-01 00:15,12,4,8,0,0,0
2024-06-01 00:30,10,4,6,0,0,0
2024-06-01 00:45,11,7,4,0,0,0
2024-06-01 01:00,13,6,7,0,0,0
2024-06-01 01:15,9,3,6,0,0,0
2024-06-01 01:30,13,6,7,0,0,0
2024-06-01 01:45,8,5,3,0,0,0
2024-06-01 02:00,9,3,6,0,0,0
2024-06-01 02:15,9,5,4,0,0,0
2024-06-01 02:30,2,1,1,0,0,0
2024-06-01 02:45,2,0,2,0,0,0
2024-06-01 03:00,6,2,4,0,0,0
2024-06-01 03:15,3,2,1,0,0,0
2024-06-01 03:30,4,2,2,0,0,0
2024-06-01 03:45,2,1,1,0,0,0
2024-06-01 04:00,2,0,2,0,0,0
2024-06-01 04:15,3,1,2,0,0,0
2024-06-01 04:30,2,0,2,0,0,0
2024-06-01 04:45,1,1,0,0,0,0
2024-06-01 05:00,1,1,0,0,0,0
2024-06-01 05:15,1,1,0,0,0,0
2024-06-01 05:30,5,2,3,0,0,0
2024-06-01 05:45,5,4,1,0,0,0
2024-06-01 06:00,5,3,2,0,0,0
2024-06-01 06:15,2,0,2,0,0,0
2024-06-01 06:30,4,3,1,0,0,0
2024-06-01 06:45,5,4,1,0,0,0
2024-06-01 07:00,4,2,2,0,0,0
2024-06-01 07:15,6,5,1,0,0,0
2024-06-01 07:30,7,5,2,0,0,0
2024-06-01 07:45,11,5,6,0,0,0
2024-06-01 08:00,14,10,4,0,0,0
2024-06-01 08:15,19,14,5,0,0,0
2024-06-01 08:30,17,14,3,0,0,0
2024-06-01 08:45,19,13,6,0,0,0
2024-06-01 09:00,19,15,4,0,0,0
2024-06-01 09:15,27,20,7,0,0,0
2024-06-01 09:30,32,22,10,0,0,0
2024-06-01 09:45,44,30,14,0,0,0
2024-06-01 10:00,42,26,16,0,0,0
2024-06-01 10:15,46,37,9,0,0,0
2024-06-01 10:30,50,43,7,0,0,0
2024-06-01 10:45,49,41,8,0,0,0
2024-06-01 11:00,37,24,13,0,0,0
2024-06-01 11:15,45,34,11,0,0,0
2024-06-01 11:30,37,27,10,0,0,0
2024-06-01 11:45,59,45,14,0,0,0
2024-06-01 12:00,45,33,12,0,0,0
2024-06-01 12:15,31,25,6,0,0,0
2024-06-01 12:30,35,26,9,0,0,0
2024-06-01 12:45,40,32,8,0,0,0
2024-06-01 13:00,49,33,16,0,0,0
2024-06-01 13:15,37,26,11,0,0,0
2024-06-01 13:30,38,32,6,0,0,0
2024-06-01 13:45,47,35,12,0,0,0
2024-06-01 14:00,60,40,20,0,0,0
2024-06-01 14:15,33,20,13,0,0,0
2024-06-01 14:30,42,29,13,0,0,0
2024-06-01 14:45,56,36,20,0,0,0
2024-06-01 15:00,32,19,13,0,0,0
2024-06-01 15:15,45,19,26,0,0,0
2024-06-01 15:30,45,28,17,0,0,0
2024-06-01 15:45,59,31,28,0,0,0
2024-06-01 16:00,28,18,10,0,0,0
2024-06-01 16:15,48,33,15,0,0,0
2024-06-01 16:30,44,24,20,0,0,0
2024-06-01 16:45,47,33,14,0,0,0
2024-06-01 17:00,44,26,18,0,0,0
2024-06-01 17:15,42,24,18,0,0,0
2024-06-01 17:30,50,21,29,0,0,0
2024-06-01 17:45,44,26,18,0,0,0
2024-06-01 18:00,27,20,7,0,0,0
2024-06-01 18:15,36,13,23,0,0,0
2024-06-01 18:30,33,17,16,0,0,0
2024-06-01 18:45,47,34,13,0,0,0
2024-06-01 19:00,61,47,14,0,0,0
2024-06-01 19:15,26,19,7,0,0,0
2024-06-01 19:30,37,22,15,0,0,0
2024-06-01 19:45,36,25,11,0,0,0
2024-06-01 20:00,25,13,12,0,0,0
2024-06-01 20:15,34,15,19,0,0,0
2024-06-01 20:30,30,22,8,0,0,0
2024-06-01 20:45,20,13,7,0,0,0
2024-06-01 21:00,22,9,13,0,0,0
2024-06-01 21:15,17,11,6,0,0,0
2024-06-01 21:30,15,4,11,0,0,0
2024-06-01 21:45,12,7,5,0,0,0
2024-06-01 22:00,8,5,3,0,0,0
2024-06-01 22:15,10,4,6,0,0,0
2024-06-01 22:30,14,5,9,0,0,0
2024-06-01 22:45,13,7,6,0,0,0
2024-06-01 23:00,22,8,14,0,0,0
2024-06-01 23:15,22,10,12,0,0,0
2024-06-01 23:30,29,20,9,0,0,0
2024-06-01 23:45,16,6,10,0,0,0
