Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2021-08-01 00:00,21,7,14,0,0,0
2021-08-01 00:15,12,5,7,0,0,0
2021-08-01 00:30,12,2,10,0,0,0
2021-08-01 00:45,15,5,10,0,0,0
2021-08-01 01:00,14,7,7,0,0,0
2021-08-01 01:15,5,1,4,0,0,0
2021-08-01 01:30,16,8,8,0,0,0
2021-08-01 01:45,7,3,4,0,0,0
2021-08-01 02:00,8,2,6,0,0,0
2021-08-01 02:15,6,1,5,0,0,0
2021-08-01 02:30,10,2,8,0,0,0
2021-08-01 02:45,11,6,5,0,0,0
2021-08-01 03:00,4,2,2,0,0,0
2021-08-01 03:15,9,3,6,0,0,0
2021-08-01 03:30,3,1,2,0,0,0
2021-08-01 03:45,6,2,4,0,0,0
2021-08-01 04:00,4,0,4,0,0,0
2021-08-01 04:15,1,0,1,0,0,0
2021-08-01 04:30,0,0,0,0,0,0
2021-08-01 04:45,0,0,0,0,0,0
2021-08-01 05:00,1,1,0,0,0,0
2021-08-01 05:15,2,1,1,0,0,0
2021-08-01 05:30,2,1,1,0,0,0
2021-08-01 05:45,4,2,2,0,0,0
2021-08-01 06:00,3,1,2,0,0,0
2021-08-01 06:15,1,1,0,0,0,0
2021-08-01 06:30,2,1,1,0,0,0
2021-08-01 06:45,5,4,1,0,0,0
2021-08-01 07:00,4,2,2,0,0,0
2021-08-01 07:15,4,2,2,0,0,0
2021-08-01 07:30,5,1,4,0,0,0
2021-08-01 07:45,6,2,4,0,0,0
2021-08-01 08:00,6,4,2,0,0,0
2021-08-01 08:15,5,2,3,0,0,0
2021-08-01 08:30,7,5,2,0,0,0
2021-08-01 08:45,5,3,2,0,0,0
2021-08-01 09:00,6,6,0,0,0,0
2021-08-01 09:15,7,6,1,0,0,0
2021-08-01 09:30,8,5,3,0,0,0
2021-08-01 09:45,23,19,4,0,0,0
2021-08-01 10:00,13,11,2,0,0,0
2021-08-01 10:15,15,12,3,0,0,0
2021-08-01 10:30,21,18,3,0,0,0
2021-08-01 10:45,16,12,4,0,0,0
2021-08-01 11:00,13,10,3,0,0,0
2021-08-01 11:15,17,10,7,0,0,0
2021-08-01 11:30,25,20,5,0,0,0
2021-08-01 11:45,19,13,6,0,0,0
2021-08-01 12:00,21,15,6,0,0,0
2021-08-01 12:15,23,15,8,0,0,0
2021-08-01 12:30,24,14,10,0,0,0
2021-08-01 12:45,31,18,13,0,0,0
2021-08-01 13:00,29,17,12,0,0,0
2021-08-01 13:15,26,16,10,0,0,0
2021-08-01 13:30,32,22,10,0,0,0
2021-08-01 13:45,36,22,14,0,0,0
2021-08-01 14:00,23,15,8,0,0,0
2021-08-01 14:15,27,13,14,0,0,0
2021-08-01 14:30,39,17,22,0,0,0
2021-08-01 14:45,48,35,13,0,0,0
2021-08-01 15:00,44,29,15,0,0,0
2021-08-01 15:15,40,26,14,0,0,0
2021-08-01 15:30,29,21,8,0,0,0
2021-08-01 15:45,31,23,8,0,0,0
2021-08-01 16:00,23,11,12,0,0,0
2021-08-01 16:15,40,27,13,0,0,0
2021-08-01 16:30,24,11,13,0,0,0
2021-08-01 16:45,37,24,13,0,0,0
2021-08-01 17:00,26,17,9,0,0,0
2021-08-01 17:15,10,6,4,0,0,0
2021-08-01 17:30,30,19,11,0,0,0
2021-08-01 17:45,29,20,9,0,0,0
2021-08-01 18:00,30,22,8,0,0,0
2021-08-01 18:15,25,18,7,0,0,0
2021-08-01 18:30,20,14,6,0,0,0
2021-08-01 18:45,18,13,5,0,0,0
2021-08-01 19:00,15,7,8,0,0,0
2021-08-01 19:15,16,9,7,0,0,0
2021-08-01 19:30,13,9,4,0,0,0
2021-08-01 19:45,27,19,8,0,0,0
2021-08-01 20:00,19,11,8,0,0,0
2021-08-01 20:15,18,17,1,0,0,0
2021-08-01 20:30,9,6,3,0,0,0
2021-08-01 20:45,17,13,4,0,0,0
2021-08-01 21:00,12,7,5,0,0,0
2021-08-01 21:15,16,11,5,0,0,0
2021-08-01 21:30,10,3,7,0,0,0
2021-08-01 21:45,10,5,5,0,0,0
2021-08-01 22:00,10,5,5,0,0,0
2021-08-01 22:15,6,3,3,0,0,0
2021-08-01 22:30,6,1,5,0,0,0
2021-08-01 22:45,6,2,4,0,0,0
2021-08-01 23:00,6,3,3,0,0,0
2021-08-01 23:15,8,2,6,0,0,0
2021-08-01 23:30,2,0,2,0,0,0
2021-08-01 23:45,8,5,3,0,0,0
