Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2026-03-01 00:00,7,3,4,0,0,0
2026-03-01 00:15,10,6,4,0,0,0
2026-03-01 00:30,8,5,3,0,0,0
2026-03-01 00:45,12,1,11,0,0,0
2026-03-01 01:00,9,2,7,0,0,0
2026-03-01 01:15,8,3,5,0,0,0
2026-03-01 01:30,6,5,1,0,0,0
2026-03-01 01:45,2,0,2,0,0,0
2026-03-01 02:00,2,0,2,0,0,0
2026-03-01 02:15,4,1,3,0,0,0
2026-03-01 02:30,3,2,1,0,0,0
2026-03-01 02:45,2,1,1,0,0,0
2026-03-01 03:00,4,1,3,0,0,0
2026-03-01 03:15,1,0,1,0,0,0
2026-03-01 03:30,10,3,7,0,0,0
2026-03-01 03:45,6,2,4,0,0,0
2026-03-01 04:00,3,2,1,0,0,0
2026-03-01 04:15,6,1,5,0,0,0
2026-03-01 04:30,3,1,2,0,0,0
2026-03-01 04:45,2,1,1,0,0,0
2026-03-01 05:00,4,0,4,0,0,0
2026-03-01 05:15,1,1,0,0,0,0
2026-03-01 05:30,1,0,1,0,0,0
2026-03-01 05:45,3,2,1,0,0,0
2026-03-01 06:00,3,3,0,0,0,0
2026-03-01 06:15,3,2,1,0,0,0
2026-03-01 06:30,2,2,0,0,0,0
2026-03-01 06:45,0,0,0,0,0,0
2026-03-01 07:00,2,1,1,0,0,0
2026-03-01 07:15,4,2,2,0,0,0
2026-03-01 07:30,2,2,0,0,0,0
2026-03-01 07:45,5,4,1,0,0,0
2026-03-01 08:00,7,3,4,0,0,0
2026-03-01 08:15,4,2,2,0,0,0
2026-03-01 08:30,6,3,3,0,0,0
2026-03-01 08:45,12,9,3,0,0,0
2026-03-01 09:00,8,8,0,0,0,0
2026-03-01 09:15,17,13,4,0,0,0
2026-03-01 09:30,15,12,3,0,0,0
2026-03-01 09:45,29,23,6,0,0,0
2026-03-01 10:00,18,9,9,0,0,0
2026-03-01 10:15,26,16,10,0,0,0
2026-03-01 10:30,31,20,11,0,0,0
2026-03-01 10:45,28,14,14,0,0,0
2026-03-01 11:00,21,16,5,0,0,0
2026-03-01 11:15,25,13,12,0,0,0
2026-03-01 11:30,28,22,6,0,0,0
2026-03-01 11:45,25,16,9,0,0,0
2026-03-01 12:00,25,14,11,0,0,0
2026-03-01 12:15,29,16,13,0,0,0
2026-03-01 12:30,24,12,12,0,0,0
2026-03-01 12:45,28,19,9,0,0,0
2026-03-01 13:00,24,14,10,0,0,0
2026-03-01 13:15,30,14,16,0,0,0
2026-03-01 13:30,36,9,27,0,0,0
2026-03-01 13:45,23,17,6,0,0,0
2026-03-01 14:00,22,14,8,0,0,0
2026-03-01 14:15,29,18,11,0,0,0
2026-03-01 14:30,25,20,5,0,0,0
2026-03-01 14:45,29,23,6,0,0,0
2026-03-01 15:00,25,17,8,0,0,0
2026-03-01 15:15,29,16,13,0,0,0
2026-03-01 15:30,23,18,5,0,0,0
2026-03-01 15:45,31,20,11,0,0,0
2026-03-01 16:00,38,19,19,0,0,0
2026-03-01 16:15,24,19,5,0,0,0
2026-03-01 16:30,27,14,13,0,0,0
2026-03-01 16:45,25,17,8,0,0,0
2026-03-01 17:00,29,19,10,0,0,0
2026-03-01 17:15,37,26,11,0,0,0
2026-03-01 17:30,49,35,14,0,0,0
2026-03-01 17:45,30,21,9,0,0,0
2026-03-01 18:00,22,15,7,0,0,0
2026-03-01 18:15,38,26,12,0,0,0
2026-03-01 18:30,25,11,14,0,0,0
2026-03-01 18:45,20,17,3,0,0,0
2026-03-01 19:00,20,13,7,0,0,0
2026-03-01 19:15,38,20,18,0,0,0
2026-03-01 19:30,17,11,6,0,0,0
2026-03-01 19:45,25,18,7,0,0,0
2026-03-01 20:00,17,12,5,0,0,0
2026-03-01 20:15,11,4,7,0,0,0
2026-03-01 20:30,14,9,5,0,0,0
2026-03-01 20:45,10,5,5,0,0,0
2026-03-01 21:00,21,10,11,0,0,0
2026-03-01 21:15,10,5,5,0,0,0
2026-03-01 21:30,12,10,2,0,0,0
2026-03-01 21:45,11,3,8,0,0,0
2026-03-01 22:00,10,4,6,0,0,0
2026-03-01 22:15,6,4,2,0,0,0
2026-03-01 22:30,9,6,3,0,0,0
2026-03-01 22:45,3,2,1,0,0,0
2026-03-01 23:00,8,1,7,0,0,0
2026-03-01 23:15,4,2,2,0,0,0
2026-03-01 23:30,1,0,1,0,0,0
2026-03-01 23:45,1,0,1,0,0,0
2026-03-02 00:00,5,1,4,0,0,0
2026-03-02 00:15,3,0,3,0,0,0
2026-03-02 00:30,0,0,0,0,0,0
2026-03-02 00:45,3,0,3,0,0,0
2026-03-02 01:00,1,1,0,0,0,0
2026-03-02 01:15,0,0,0,0,0,0
2026-03-02 01:30,1,0,1,0,0,0
2026-03-02 01:45,1,0,1,0,0,0
2026-03-02 02:00,0,0,0,0,0,0
2026-03-02 02:15,0,0,0,0,0,0
2026-03-02 02:30,0,0,0,0,0,0
2026-03-02 02:45,0,0,0,0,0,0
2026-03-02 03:00,1,1,0,0,0,0
2026-03-02 03:15,1,1,0,0,0,0
2026-03-02 03:30,0,0,0,0,0,0
2026-03-02 03:45,0,0,0,0,0,0
2026-03-02 04:00,0,0,0,0,0,0
2026-03-02 04:15,1,0,1,0,0,0
2026-03-02 04:30,2,1,1,0,0,0
2026-03-02 04:45,3,2,1,0,0,0
