Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2022-02-01 00:00,1,1,0,0,0,0
2022-02-01 00:15,1,1,0,0,0,0
2022-02-01 00:30,2,1,1,0,0,0
2022-02-01 00:45,1,0,1,0,0,0
2022-02-01 01:00,3,1,2,0,0,0
2022-02-01 01:15,2,1,1,0,0,0
2022-02-01 01:30,0,0,0,0,0,0
2022-02-01 01:45,0,0,0,0,0,0
2022-02-01 02:00,2,0,2,0,0,0
2022-02-01 02:15,0,0,0,0,0,0
2022-02-01 02:30,3,0,3,0,0,0
2022-02-01 02:45,1,1,0,0,0,0
2022-02-01 03:00,0,0,0,0,0,0
2022-02-01 03:15,0,0,0,0,0,0
2022-02-01 03:30,2,0,2,0,0,0
2022-02-01 03:45,1,0,1,0,0,0
2022-02-01 04:00,2,1,1,0,0,0
2022-02-01 04:15,1,1,0,0,0,0
2022-02-01 04:30,2,1,1,0,0,0
2022-02-01 04:45,7,6,1,0,0,0
2022-02-01 05:00,2,2,0,0,0,0
2022-02-01 05:15,3,2,1,0,0,0
2022-02-01 05:30,9,3,6,0,0,0
2022-02-01 05:45,12,10,2,0,0,0
2022-02-01 06:00,7,7,0,0,0,0
2022-02-01 06:15,15,11,4,0,0,0
2022-02-01 06:30,7,4,3,0,0,0
2022-02-01 06:45,26,15,11,0,0,0
2022-02-01 07:00,30,19,11,0,0,0
2022-02-01 07:15,53,35,18,0,0,0
2022-02-01 07:30,113,88,25,0,0,0
2022-02-01 07:45,66,53,13,0,0,0
2022-02-01 08:00,44,38,6,0,0,0
2022-02-01 08:15,29,24,5,0,0,0
2022-02-01 08:30,41,36,5,0,0,0
2022-02-01 08:45,44,32,12,0,0,0
2022-02-01 09:00,20,13,7,0,0,0
2022-02-01 09:15,32,30,2,0,0,0
2022-02-01 09:30,42,37,5,0,0,0
2022-02-01 09:45,26,21,5,0,0,0
2022-02-01 10:00,11,9,2,0,0,0
2022-02-01 10:15,19,17,2,0,0,0
2022-02-01 10:30,27,24,3,0,0,0
2022-02-01 10:45,22,18,4,0,0,0
2022-02-01 11:00,16,13,3,0,0,0
2022-02-01 11:15,28,24,4,0,0,0
2022-02-01 11:30,19,9,10,0,0,0
2022-02-01 11:45,20,11,9,0,0,0
2022-02-01 12:00,15,13,2,0,0,0
2022-02-01 12:15,33,25,8,0,0,0
2022-02-01 12:30,30,22,8,0,0,0
2022-02-01 12:45,31,27,4,0,0,0
2022-02-01 13:00,30,17,13,0,0,0
2022-02-01 13:15,37,21,16,0,0,0
2022-02-01 13:30,20,13,7,0,0,0
2022-02-01 13:45,44,35,9,0,0,0
2022-02-01 14:00,35,22,13,0,0,0
2022-02-01 14:15,22,13,9,0,0,0
2022-02-01 14:30,27,19,8,0,0,0
2022-02-01 14:45,44,35,9,0,0,0
2022-02-01 15:00,31,23,8,0,0,0
2022-02-01 15:15,19,12,7,0,0,0
2022-02-01 15:30,44,31,13,0,0,0
2022-02-01 15:45,24,16,8,0,0,0
2022-02-01 16:00,35,26,9,0,0,0
2022-02-01 16:15,38,23,15,0,0,0
2022-02-01 16:30,38,23,15,0,0,0
2022-02-01 16:45,36,26,10,0,0,0
2022-02-01 17:00,35,21,14,0,0,0
2022-02-01 17:15,34,20,14,0,0,0
2022-02-01 17:30,53,36,17,0,0,0
2022-02-01 17:45,52,36,16,0,0,0
2022-02-01 18:00,48,27,21,0,0,0
2022-02-01 18:15,41,28,13,0,0,0
2022-02-01 18:30,33,24,9,0,0,0
2022-02-01 18:45,30,17,13,0,0,0
2022-02-01 19:00,29,12,17,0,0,0
2022-02-01 19:15,32,15,17,0,0,0
2022-02-01 19:30,36,24,12,0,0,0
2022-02-01 19:45,22,11,11,0,0,0
2022-02-01 20:00,19,8,11,0,0,0
2022-02-01 20:15,23,10,13,0,0,0
2022-02-01 20:30,19,13,6,0,0,0
2022-02-01 20:45,15,10,5,0,0,0
2022-02-01 21:00,12,7,5,0,0,0
2022-02-01 21:15,11,8,3,0,0,0
2022-02-01 21:30,23,15,8,0,0,0
2022-02-01 21:45,6,6,0,0,0,0
2022-02-01 22:00,15,10,5,0,0,0
2022-02-01 22:15,11,1,10,0,0,0
2022-02-01 22:30,13,4,9,0,0,0
2022-02-01 22:45,9,5,4,0,0,0
2022-02-01 23:00,4,2,2,0,0,0
2022-02-01 23:15,7,3,4,0,0,0
2022-02-01 23:30,6,4,2,0,0,0
2022-02-01 23:45,3,0,3,0,0,0
2022-02-02 00:00,4,2,2,0,0,0
2022-02-02 00:15,3,1,2,0,0,0
2022-02-02 00:30,9,6,3,0,0,0
2022-02-02 00:45,0,0,0,0,0,0
2022-02-02 01:00,1,1,0,0,0,0
2022-02-02 01:15,0,0,0,0,0,0
2022-02-02 01:30,1,1,0,0,0,0
2022-02-02 01:45,0,0,0,0,0,0
2022-02-02 02:00,3,1,2,0,0,0
2022-02-02 02:15,0,0,0,0,0,0
2022-02-02 02:30,3,0,3,0,0,0
2022-02-02 02:45,1,1,0,0,0,0
2022-02-02 03:00,0,0,0,0,0,0
2022-02-02 03:15,3,0,3,0,0,0
2022-02-02 03:30,0,0,0,0,0,0
2022-02-02 03:45,0,0,0,0,0,0
2022-02-02 04:00,0,0,0,0,0,0
2022-02-02 04:15,2,2,0,0,0,0
2022-02-02 04:30,3,2,1,0,0,0
2022-02-02 04:45,5,5,0,0,0,0
2022-02-02 05:00,0,0,0,0,0,0
2022-02-02 05:15,2,1,1,0,0,0
2022-02-02 05:30,9,4,5,0,0,0
2022-02-02 05:45,13,8,5,0,0,0
2022-02-02 06:00,8,7,1,0,0,0
2022-02-02 06:15,16,10,6,0,0,0
2022-02-02 06:30,21,15,6,0,0,0
2022-02-02 06:45,31,20,11,0,0,0
2022-02-02 07:00,28,21,7,0,0,0
2022-02-02 07:15,60,38,22,0,0,0
2022-02-02 07:30,114,85,29,0,0,0
2022-02-02 07:45,60,43,17,0,0,0
2022-02-02 08:00,41,28,13,0,0,0
2022-02-02 08:15,51,40,11,0,0,0
2022-02-02 08:30,35,29,6,0,0,0
2022-02-02 08:45,53,45,8,0,0,0
2022-02-02 09:00,39,35,4,0,0,0
2022-02-02 09:15,33,27,6,0,0,0
2022-02-02 09:30,40,34,6,0,0,0
2022-02-02 09:45,22,21,1,0,0,0
2022-02-02 10:00,18,15,3,0,0,0
2022-02-02 10:15,26,24,2,0,0,0
2022-02-02 10:30,22,20,2,0,0,0
2022-02-02 10:45,35,29,6,0,0,0
2022-02-02 11:00,30,24,6,0,0,0
2022-02-02 11:15,24,21,3,0,0,0
2022-02-02 11:30,35,25,10,0,0,0
2022-02-02 11:45,37,31,6,0,0,0
2022-02-02 12:00,29,22,7,0,0,0
2022-02-02 12:15,55,49,6,0,0,0
2022-02-02 12:30,23,13,10,0,0,0
2022-02-02 12:45,34,30,4,0,0,0
2022-02-02 13:00,24,14,10,0,0,0
2022-02-02 13:15,49,31,18,0,0,0
2022-02-02 13:30,32,22,10,0,0,0
2022-02-02 13:45,44,36,8,0,0,0
2022-02-02 14:00,42,30,12,0,0,0
2022-02-02 14:15,40,28,12,0,0,0
2022-02-02 14:30,47,36,11,0,0,0
2022-02-02 14:45,41,28,13,0,0,0
2022-02-02 15:00,33,27,6,0,0,0
2022-02-02 15:15,45,35,10,0,0,0
2022-02-02 15:30,58,36,22,0,0,0
2022-02-02 15:45,63,44,19,0,0,0
2022-02-02 16:00,63,42,21,0,0,0
2022-02-02 16:15,55,39,16,0,0,0
2022-02-02 16:30,42,29,13,0,0,0
2022-02-02 16:45,58,38,20,0,0,0
2022-02-02 17:00,50,33,17,0,0,0
2022-02-02 17:15,52,38,14,0,0,0
2022-02-02 17:30,61,41,20,0,0,0
2022-02-02 17:45,56,33,23,0,0,0
2022-02-02 18:00,44,25,19,0,0,0
2022-02-02 18:15,44,26,18,0,0,0
2022-02-02 18:30,41,30,11,0,0,0
2022-02-02 18:45,38,24,14,0,0,0
